# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 3.711813022045771463e-03 2.979306268375703412e-08 1.516621880354549120e-06 4.962781962176532834e-07 5.982012861633451715e-07 8.458239031852083824e-09 5.583247574888845310e-08 5.656052738863981011e-08 3.655661204636462786e-08 5.732077790004870034e-03 2.979306268375703412e-08 1.516621880354549120e-06 4.962781962176532834e-07 5.982012861633451715e-07 8.458239031852083824e-09 5.583247574888845310e-08 5.656052738863981011e-08 3.655661204636462786e-08
1.100000000000000000e+04 3.665101441102429792e-03 2.997905534003327127e-08 9.265540884638115792e-07 9.067451796616941958e-08 1.415571468403490915e-07 2.139264938604816212e-08 1.164920282834127979e-08 2.745254116758245468e-08 3.310131483000045198e-08 5.722960925154063627e-03 2.997905534003327127e-08 9.265540884638115792e-07 9.067451796616941958e-08 1.415571468403490915e-07 2.139264938604816212e-08 1.164920282834127979e-08 2.745254116758245468e-08 3.310131483000045198e-08
1.200000000000000000e+04 3.654698746035113955e-03 4.957392648337569046e-08 8.670455449378969846e-07 1.354311771539052483e-07 7.584681745603588369e-08 8.068386278276549407e-10 1.017968252629535752e-08 1.798614951465429226e-09 2.946624485693974267e-09 5.717366463544634736e-03 4.957392648337569046e-08 8.670455449378969846e-07 1.354311771539052483e-07 7.584681745603588369e-08 8.068386278276549407e-10 1.017968252629535752e-08 1.798614951465429226e-09 2.946624485693974267e-09
1.300000000000000000e+04 3.643484607743097820e-03 3.493451406392034088e-08 8.413769178890519430e-07 6.456477559576578558e-08 9.103191601149792020e-08 1.378226387464636863e-08 1.862239198485826580e-08 4.734933595740770321e-09 1.142302357322492791e-08 5.668252293264883224e-03 3.493451406392034088e-08 8.413769178890519430e-07 6.456477559576578558e-08 9.103191601149792020e-08 1.378226387464636863e-08 1.862239198485826580e-08 4.734933595740770321e-09 1.142302357322492791e-08
1.400000000000000000e+04 3.631006735800688164e-03 5.616469437162210219e-08 7.031974484513667622e-07 9.519859336966731713e-08 6.525748040856080407e-08 4.242593193214298988e-08 1.257037539729154427e-08 4.711394779636974992e-08 2.827183331920750583e-08 5.674671070968996360e-03 5.616469437162210219e-08 7.031974484513667622e-07 9.519859336966731713e-08 6.525748040856080407e-08 4.242593193214298988e-08 1.257037539729154427e-08 4.711394779636974992e-08 2.827183331920750583e-08
1.500000000000000000e+04 3.617105079809824347e-03 8.017755210132469619e-08 6.332976987923967286e-07 1.362068472739719573e-07 2.815139523028776738e-07 1.592738181696421992e-07 1.041281972876589974e-07 1.316057611468684727e-07 1.525352400525245721e-07 5.627927662646007960e-03 8.017755210132469619e-08 6.332976987923967286e-07 1.362068472739719573e-07 2.815139523028776738e-07 1.592738181696421992e-07 1.041281972876589974e-07 1.316057611468684727e-07 1.525352400525245721e-07
1.600000000000000000e+04 4.162770922519512702e-03 1.140595080375389308e-07 1.825515301796611887e-06 5.689881723452262783e-08 4.714644421123515853e-06 2.371988783413006362e-07 5.729427878268789023e-08 4.986473479799416212e-07 2.075806831672616101e-07 5.781632977646620000e-03 1.140595080375389308e-07 1.825515301796611887e-06 5.689881723452262783e-08 4.714644421123515853e-06 2.371988783413006362e-07 5.729427878268789023e-08 4.986473479799416212e-07 2.075806831672616101e-07
1.700000000000000000e+04 3.555632488977431005e-03 3.270969571942170814e-08 1.504245925421264982e-07 3.991489580499329921e-08 1.672133937966739263e-07 9.075719690536834458e-10 1.974044985062108149e-09 2.126578982079376258e-10 1.236472758582016453e-09 5.625135744637115714e-03 3.270969571942170814e-08 1.504245925421264982e-07 3.991489580499329921e-08 1.672133937966739263e-07 9.075719690536834458e-10 1.974044985062108149e-09 2.126578982079376258e-10 1.236472758582016453e-09
1.800000000000000000e+04 3.686101853674381840e-03 2.591813271549479206e-08 4.576578219357218696e-07 3.496539273687240980e-07 1.690618344410512091e-07 2.413122439252640485e-08 2.645240880774373618e-08 4.575443727242550685e-08 1.195693725657693106e-08 6.269545280610156271e-03 2.591813271549479206e-08 4.576578219357218696e-07 3.496539273687240980e-07 1.690618344410512091e-07 2.413122439252640485e-08 2.645240880774373618e-08 4.575443727242550685e-08 1.195693725657693106e-08
1.900000000000000000e+04 4.129864970022231394e-03 4.713115379959201093e-06 1.881649031319087388e-05 8.534199724679042404e-06 1.200259498412969862e-06 6.820916952855039390e-07 9.678023810727861022e-07 1.127777162329818092e-06 3.601400014599138796e-06 5.382576504695295999e-03 4.713115379959201093e-06 1.881649031319087388e-05 8.534199724679042404e-06 1.200259498412969862e-06 6.820916952855039390e-07 9.678023810727861022e-07 1.127777162329818092e-06 3.601400014599138796e-06
2.000000000000000000e+04 2.741593430675621536e-03 6.932939513149505420e-09 3.000202244354555365e-07 7.611348726998642597e-08 1.653563447422298707e-07 6.164711038537396389e-10 1.163048211196950528e-09 1.280840151708062660e-10 1.453275720922934142e-09 4.800493092969649635e-03 6.932939513149505420e-09 3.000202244354555365e-07 7.611348726998642597e-08 1.653563447422298707e-07 6.164711038537396389e-10 1.163048211196950528e-09 1.280840151708062660e-10 1.453275720922934142e-09
2.000000000000000000e+04 2.741593430675621536e-03 6.932939513149505420e-09 3.000202244354555365e-07 7.611348726998642597e-08 1.653563447422298707e-07 6.164711038537396389e-10 1.163048211196950528e-09 1.280840151708062660e-10 1.453275720922934142e-09 4.800493092969649635e-03 6.932939513149505420e-09 3.000202244354555365e-07 7.611348726998642597e-08 1.653563447422298707e-07 6.164711038537396389e-10 1.163048211196950528e-09 1.280840151708062660e-10 1.453275720922934142e-09
2.100000000000000000e+04 1.522307182663154004e-03 8.782396467049721227e-07 1.425748192317497037e-06 7.158053062419930460e-07 9.075812399885780018e-07 1.050063297593733385e-08 7.483054950678833100e-08 1.885658466782112867e-08 8.855493871743354594e-08 4.458470092124207536e-03 8.782396467049721227e-07 1.425748192317497037e-06 7.158053062419930460e-07 9.075812399885780018e-07 1.050063297593733385e-08 7.483054950678833100e-08 1.885658466782112867e-08 8.855493871743354594e-08
2.200000000000000000e+04 1.159330049275299635e-03 7.724301884755251792e-07 1.374609011045277204e-06 7.727615798931073073e-07 1.198225551299432987e-06 1.556784691302030592e-08 4.278451549165602241e-08 2.198575817691193474e-08 6.724718391487162609e-08 4.174167134176426375e-03 7.724301884755251792e-07 1.374609011045277204e-06 7.727615798931073073e-07 1.198225551299432987e-06 1.556784691302030592e-08 4.278451549165602241e-08 2.198575817691193474e-08 6.724718391487162609e-08
2.300000000000000000e+04 1.000424588398801879e-03 6.417393321851429661e-07 1.446429328360953045e-06 1.754855573497071346e-06 4.669344034426230456e-07 5.870125704330799045e-08 3.901887100462562254e-08 1.223151804546161832e-08 4.497196531231350108e-08 3.959038201371926739e-03 6.417393321851429661e-07 1.446429328360953045e-06 1.754855573497071346e-06 4.669344034426230456e-07 5.870125704330799045e-08 3.901887100462562254e-08 1.223151804546161832e-08 4.497196531231350108e-08
2.400000000000000000e+04 7.856274887409304356e-04 1.869946994048046766e-06 1.147649023505181553e-06 1.320868382127902401e-06 5.636734235239670044e-07 3.127331858085903119e-08 9.395106257498467071e-08 9.416090975412850021e-08 3.999217201752961843e-08 4.140376784556479110e-03 1.869946994048046766e-06 1.147649023505181553e-06 1.320868382127902401e-06 5.636734235239670044e-07 3.127331858085903119e-08 9.395106257498467071e-08 9.416090975412850021e-08 3.999217201752961843e-08
2.500000000000000000e+04 6.454950648711700123e-04 2.552997850554503542e-07 1.861972853807412573e-06 9.528360813689313667e-07 8.628174679627600573e-07 1.994367241180123152e-08 4.546081069977945722e-08 1.776791299018507132e-08 2.880525141505755871e-08 4.350030307924242917e-03 2.552997850554503542e-07 1.861972853807412573e-06 9.528360813689313667e-07 8.628174679627600573e-07 1.994367241180123152e-08 4.546081069977945722e-08 1.776791299018507132e-08 2.880525141505755871e-08
2.600000000000000000e+04 5.655283015381472453e-04 8.194807723189649449e-07 2.370618434168001327e-06 4.012234604874230911e-07 4.652526408514458912e-07 9.639158805747426740e-09 5.045272926909678041e-08 5.949526708383256483e-08 1.210189672495748095e-07 4.261033762808393716e-03 8.194807723189649449e-07 2.370618434168001327e-06 4.012234604874230911e-07 4.652526408514458912e-07 9.639158805747426740e-09 5.045272926909678041e-08 5.949526708383256483e-08 1.210189672495748095e-07
2.700000000000000000e+04 4.728827257167619565e-04 2.303428961479328285e-07 9.314923508664767868e-07 2.278630159377603752e-07 6.247664394140027602e-07 3.623934238418248796e-08 3.271428506200096465e-08 1.427046270861628879e-08 1.620749273665547391e-08 4.429224295539584827e-03 2.303428961479328285e-07 9.314923508664767868e-07 2.278630159377603752e-07 6.247664394140027602e-07 3.623934238418248796e-08 3.271428506200096465e-08 1.427046270861628879e-08 1.620749273665547391e-08
2.800000000000000000e+04 3.690416680230146915e-04 2.300017056547863384e-07 1.192753381165565526e-06 3.329355275581268858e-07 5.564342788771254015e-07 5.266319620587379744e-09 4.626905605355613491e-09 2.622117005825449071e-08 1.436268087841148449e-08 5.176092566640792640e-03 2.300017056547863384e-07 1.192753381165565526e-06 3.329355275581268858e-07 5.564342788771254015e-07 5.266319620587379744e-09 4.626905605355613491e-09 2.622117005825449071e-08 1.436268087841148449e-08
2.900000000000000000e+04 2.772481344573939077e-04 2.942529164152416310e-08 1.277439908643317678e-06 1.925352924674291732e-07 5.118506867575271555e-07 2.313318449757551411e-08 3.892007475566385813e-08 1.473411261102635903e-09 2.995300973682038496e-08 5.257510409280984932e-03 2.942529164152416310e-08 1.277439908643317678e-06 1.925352924674291732e-07 5.118506867575271555e-07 2.313318449757551411e-08 3.892007475566385813e-08 1.473411261102635903e-09 2.995300973682038496e-08
3.000000000000000000e+04 2.306041237741585418e-04 2.343484294171044040e-07 6.096578528800861428e-07 2.023181749950577464e-07 3.172940494800895672e-07 5.725094901942784006e-08 8.533668629927860191e-09 6.078903668881039635e-08 3.383590208353235893e-08 5.473794265715000058e-03 2.343484294171044040e-07 6.096578528800861428e-07 2.023181749950577464e-07 3.172940494800895672e-07 5.725094901942784006e-08 8.533668629927860191e-09 6.078903668881039635e-08 3.383590208353235893e-08
3.100000000000000000e+04 1.930666573547541915e-04 3.142582972794361687e-08 1.196300323682266291e-06 2.275077982878352255e-07 4.280055665225916297e-07 6.629176011479165885e-09 5.903232894055315431e-08 2.956958960658589222e-09 5.037569775042815796e-08 5.481785109285040522e-03 3.142582972794361687e-08 1.196300323682266291e-06 2.275077982878352255e-07 4.280055665225916297e-07 6.629176011479165885e-09 5.903232894055315431e-08 2.956958960658589222e-09 5.037569775042815796e-08
3.200000000000000000e+04 1.587447125652591544e-04 9.756152805572294137e-08 9.372251657212911373e-07 1.983546534027001528e-07 4.751990950312799932e-07 6.617599206904695499e-09 4.060431892837781552e-08 2.579476533598856794e-09 1.589722879202473166e-08 5.456011005521512261e-03 9.756152805572294137e-08 9.372251657212911373e-07 1.983546534027001528e-07 4.751990950312799932e-07 6.617599206904695499e-09 4.060431892837781552e-08 2.579476533598856794e-09 1.589722879202473166e-08
3.300000000000000000e+04 1.393156618477554647e-04 1.321075388384466793e-07 4.980349801733923884e-07 1.626823299797479251e-07 6.074895905162512724e-07 5.776544824038149707e-09 1.562702380322958034e-09 2.512817260090750615e-09 2.441708373854841789e-08 5.503963565534489635e-03 1.321075388384466793e-07 4.980349801733923884e-07 1.626823299797479251e-07 6.074895905162512724e-07 5.776544824038149707e-09 1.562702380322958034e-09 2.512817260090750615e-09 2.441708373854841789e-08
3.400000000000000000e+04 1.238074155364790076e-04 3.600646067954122733e-08 7.413498342066898409e-07 3.969104223812039692e-07 5.617465209117473629e-07 2.667054956102414927e-08 3.471206524809101789e-09 3.938005119301714710e-09 1.398822254825138971e-08 5.564954608309392002e-03 3.600646067954122733e-08 7.413498342066898409e-07 3.969104223812039692e-07 5.617465209117473629e-07 2.667054956102414927e-08 3.471206524809101789e-09 3.938005119301714710e-09 1.398822254825138971e-08
3.500000000000000000e+04 1.061486316621030359e-04 1.227278210565903718e-08 8.898429421572198607e-07 3.694802155339715117e-07 1.986808314237736803e-07 8.176472782076026852e-09 1.562073843361890712e-08 9.410523080135078963e-10 1.610843090656051528e-09 5.487495775277296574e-03 1.227278210565903718e-08 8.898429421572198607e-07 3.694802155339715117e-07 1.986808314237736803e-07 8.176472782076026852e-09 1.562073843361890712e-08 9.410523080135078963e-10 1.610843090656051528e-09
3.600000000000000000e+04 9.352119089183842974e-05 2.817853521486818221e-08 8.105729616816697547e-07 4.849736606524142861e-07 2.912619392267795404e-07 1.588338584215026321e-08 1.959610592214366925e-08 2.650738937810278096e-09 4.791583652706550305e-09 5.464893568668157883e-03 2.817853521486818221e-08 8.105729616816697547e-07 4.849736606524142861e-07 2.912619392267795404e-07 1.588338584215026321e-08 1.959610592214366925e-08 2.650738937810278096e-09 4.791583652706550305e-09
3.700000000000000000e+04 8.315855997545000794e-05 4.760790554445983282e-08 4.908515169261049799e-07 7.727702562826897613e-08 2.000680593725293692e-07 3.918454703281784587e-09 1.028487831382168018e-08 1.357341057113312911e-09 8.801648933411259852e-09 5.443768720230565163e-03 4.760790554445983282e-08 4.908515169261049799e-07 7.727702562826897613e-08 2.000680593725293692e-07 3.918454703281784587e-09 1.028487831382168018e-08 1.357341057113312911e-09 8.801648933411259852e-09
3.800000000000000000e+04 7.204322198241130851e-05 9.070783937861268189e-08 2.780878639670180240e-07 1.418192106766046524e-07 1.752666668942054923e-07 2.568701238156659617e-09 4.389717969258119772e-09 5.035503662877135176e-09 3.675351626612108665e-09 5.373164702609042713e-03 9.070783937861268189e-08 2.780878639670180240e-07 1.418192106766046524e-07 1.752666668942054923e-07 2.568701238156659617e-09 4.389717969258119772e-09 5.035503662877135176e-09 3.675351626612108665e-09
3.900000000000000000e+04 6.470284920534974881e-05 8.909449426842988496e-08 2.976240213190112051e-07 1.095458911526258166e-07 2.634363181428775368e-07 2.299929117461272423e-09 5.782361876470732148e-09 2.795296120504786284e-09 1.331753632235014218e-08 5.400116013033692992e-03 8.909449426842988496e-08 2.976240213190112051e-07 1.095458911526258166e-07 2.634363181428775368e-07 2.299929117461272423e-09 5.782361876470732148e-09 2.795296120504786284e-09 1.331753632235014218e-08
4.000000000000000000e+04 5.830162831509329605e-05 1.352110352804604970e-07 3.128083769929225586e-07 7.599870859202240635e-08 9.152207592030093784e-08 2.594954629946645864e-08 9.519292184105881273e-09 1.404266357095177010e-08 1.972249770615592875e-09 5.434842841846465426e-03 1.352110352804604970e-07 3.128083769929225586e-07 7.599870859202240635e-08 9.152207592030093784e-08 2.594954629946645864e-08 9.519292184105881273e-09 1.404266357095177010e-08 1.972249770615592875e-09
